  -3.1000000e+00  -3.1000000e+00   9.9485255e+00   7.2425888e-01
  -3.1000000e+00  -3.0752000e+00   9.9485247e+00   7.2446923e-01
  -3.1000000e+00  -3.0504000e+00   9.9485256e+00   7.2468122e-01
  -3.1000000e+00  -3.0256000e+00   9.9485282e+00   7.2489486e-01
  -3.1000000e+00  -3.0008000e+00   9.9485325e+00   7.2511014e-01
  -3.1000000e+00  -2.9760000e+00   9.9485387e+00   7.2532706e-01
  -3.1000000e+00  -2.9512000e+00   9.9485466e+00   7.2554562e-01
  -3.1000000e+00  -2.9264000e+00   9.9485564e+00   7.2576581e-01
  -3.1000000e+00  -2.9016000e+00   9.9485681e+00   7.2598764e-01
  -3.1000000e+00  -2.8768000e+00   9.9485817e+00   7.2621109e-01
  -3.1000000e+00  -2.8520000e+00   9.9485973e+00   7.2643617e-01
  -3.1000000e+00  -2.8272000e+00   9.9486150e+00   7.2666285e-01
  -3.1000000e+00  -2.8024000e+00   9.9486347e+00   7.2689115e-01
  -3.1000000e+00  -2.7776000e+00   9.9486565e+00   7.2712104e-01
  -3.1000000e+00  -2.7528000e+00   9.9486805e+00   7.2735253e-01
  -3.1000000e+00  -2.7280000e+00   9.9487068e+00   7.2758559e-01
  -3.1000000e+00  -2.7032000e+00   9.9487352e+00   7.2782023e-01
  -3.1000000e+00  -2.6784000e+00   9.9487660e+00   7.2805642e-01
  -3.1000000e+00  -2.6536000e+00   9.9487992e+00   7.2829416e-01
  -3.1000000e+00  -2.6288000e+00   9.9488347e+00   7.2853342e-01
  -3.1000000e+00  -2.6040000e+00   9.9488727e+00   7.2877421e-01
  -3.1000000e+00  -2.5792000e+00   9.9489132e+00   7.2901649e-01
  -3.1000000e+00  -2.5544000e+00   9.9489562e+00   7.2926025e-01
  -3.1000000e+00  -2.5296000e+00   9.9490018e+00   7.2950548e-01
  -3.1000000e+00  -2.5048000e+00   9.9490501e+00   7.2975215e-01
  -3.1000000e+00  -2.4800000e+00   9.9491011e+00   7.3000024e-01
  -3.1000000e+00  -2.4552000e+00   9.9491548e+00   7.3024973e-01
  -3.1000000e+00  -2.4304000e+00   9.9492114e+00   7.3050060e-01
  -3.1000000e+00  -2.4056000e+00   9.9492708e+00   7.3075282e-01
  -3.1000000e+00  -2.3808000e+00   9.9493331e+00   7.3100636e-01
  -3.1000000e+00  -2.3560000e+00   9.9493983e+00   7.3126121e-01
  -3.1000000e+00  -2.3312000e+00   9.9494666e+00   7.3151732e-01
  -3.1000000e+00  -2.3064000e+00   9.9495379e+00   7.3177466e-01
  -3.1000000e+00  -2.2816000e+00   9.9496123e+00   7.3203321e-01
  -3.1000000e+00  -2.2568000e+00   9.9496900e+00   7.3229294e-01
  -3.1000000e+00  -2.2320000e+00   9.9497708e+00   7.3255380e-01
  -3.1000000e+00  -2.2072000e+00   9.9498549e+00   7.3281575e-01
  -3.1000000e+00  -2.1824000e+00   9.9499423e+00   7.3307877e-01
  -3.1000000e+00  -2.1576000e+00   9.9500332e+00   7.3334280e-01
  -3.1000000e+00  -2.1328000e+00   9.9501274e+00   7.3360782e-01
  -3.1000000e+00  -2.1080000e+00   9.9502252e+00   7.3387377e-01
  -3.1000000e+00  -2.0832000e+00   9.9503265e+00   7.3414060e-01
  -3.1000000e+00  -2.0584000e+00   9.9504314e+00   7.3440828e-01
  -3.1000000e+00  -2.0336000e+00   9.9505399e+00   7.3467674e-01
  -3.1000000e+00  -2.0088000e+00   9.9506521e+00   7.3494595e-01
  -3.1000000e+00  -1.9840000e+00   9.9507681e+00   7.3521584e-01
  -3.1000000e+00  -1.9592000e+00   9.9508879e+00   7.3548637e-01
  -3.1000000e+00  -1.9344000e+00   9.9510115e+00   7.3575747e-01
  -3.1000000e+00  -1.9096000e+00   9.9511391e+00   7.3602909e-01
  -3.1000000e+00  -1.8848000e+00   9.9512706e+00   7.3630117e-01
  -3.1000000e+00  -1.8600000e+00   9.9514061e+00   7.3657364e-01
  -3.1000000e+00  -1.8352000e+00   9.9515456e+00   7.3684644e-01
  -3.1000000e+00  -1.8104000e+00   9.9516893e+00   7.3711950e-01
  -3.1000000e+00  -1.7856000e+00   9.9518371e+00   7.3739276e-01
  -3.1000000e+00  -1.7608000e+00   9.9519891e+00   7.3766613e-01
  -3.1000000e+00  -1.7360000e+00   9.9521453e+00   7.3793956e-01
  -3.1000000e+00  -1.7112000e+00   9.9523058e+00   7.3821297e-01
  -3.1000000e+00  -1.6864000e+00   9.9524706e+00   7.3848627e-01
  -3.1000000e+00  -1.6616000e+00   9.9526398e+00   7.3875940e-01
  -3.1000000e+00  -1.6368000e+00   9.9528133e+00   7.3903226e-01
  -3.1000000e+00  -1.6120000e+00   9.9529913e+00   7.3930478e-01
  -3.1000000e+00  -1.5872000e+00   9.9531738e+00   7.3957688e-01
  -3.1000000e+00  -1.5624000e+00   9.9533608e+00   7.3984846e-01
  -3.1000000e+00  -1.5376000e+00   9.9535524e+00   7.4011943e-01
  -3.1000000e+00  -1.5128000e+00   9.9537485e+00   7.4038971e-01
  -3.1000000e+00  -1.4880000e+00   9.9539492e+00   7.4065921e-01
  -3.1000000e+00  -1.4632000e+00   9.9541546e+00   7.4092782e-01
  -3.1000000e+00  -1.4384000e+00   9.9543646e+00   7.4119546e-01
  -3.1000000e+00  -1.4136000e+00   9.9545793e+00   7.4146202e-01
  -3.1000000e+00  -1.3888000e+00   9.9547986e+00   7.4172741e-01
  -3.1000000e+00  -1.3640000e+00   9.9550228e+00   7.4199151e-01
  -3.1000000e+00  -1.3392000e+00   9.9552516e+00   7.4225424e-01
  -3.1000000e+00  -1.3144000e+00   9.9554852e+00   7.4251549e-01
  -3.1000000e+00  -1.2896000e+00   9.9557235e+00   7.4277514e-01
  -3.1000000e+00  -1.2648000e+00   9.9559667e+00   7.4303309e-01
  -3.1000000e+00  -1.2400000e+00   9.9562146e+00   7.4328924e-01
  -3.1000000e+00  -1.2152000e+00   9.9564672e+00   7.4354346e-01
  -3.1000000e+00  -1.1904000e+00   9.9567247e+00   7.4379565e-01
  -3.1000000e+00  -1.1656000e+00   9.9569869e+00   7.4404570e-01
  -3.1000000e+00  -1.1408000e+00   9.9572539e+00   7.4429349e-01
  -3.1000000e+00  -1.1160000e+00   9.9575257e+00   7.4453891e-01
  -3.1000000e+00  -1.0912000e+00   9.9578022e+00   7.4478183e-01
  -3.1000000e+00  -1.0664000e+00   9.9580834e+00   7.4502215e-01
  -3.1000000e+00  -1.0416000e+00   9.9583693e+00   7.4525974e-01
  -3.1000000e+00  -1.0168000e+00   9.9586600e+00   7.4549449e-01
  -3.1000000e+00  -9.9200000e-01   9.9589553e+00   7.4572628e-01
  -3.1000000e+00  -9.6720000e-01   9.9592552e+00   7.4595498e-01
  -3.1000000e+00  -9.4240000e-01   9.9595597e+00   7.4618049e-01
  -3.1000000e+00  -9.1760000e-01   9.9598688e+00   7.4640268e-01
  -3.1000000e+00  -8.9280000e-01   9.9601823e+00   7.4662142e-01
  -3.1000000e+00  -8.6800000e-01   9.9605004e+00   7.4683661e-01
  -3.1000000e+00  -8.4320000e-01   9.9608229e+00   7.4704812e-01
  -3.1000000e+00  -8.1840000e-01   9.9611498e+00   7.4725584e-01
  -3.1000000e+00  -7.9360000e-01   9.9614809e+00   7.4745964e-01
  -3.1000000e+00  -7.6880000e-01   9.9618164e+00   7.4765941e-01
  -3.1000000e+00  -7.4400000e-01   9.9621560e+00   7.4785503e-01
  -3.1000000e+00  -7.1920000e-01   9.9624997e+00   7.4804639e-01
  -3.1000000e+00  -6.9440000e-01   9.9628475e+00   7.4823337e-01
  -3.1000000e+00  -6.6960000e-01   9.9631993e+00   7.4841586e-01
  -3.1000000e+00  -6.4480000e-01   9.9635549e+00   7.4859376e-01
  -3.1000000e+00  -6.2000000e-01   9.9639144e+00   7.4876694e-01
  -3.1000000e+00  -5.9520000e-01   9.9642776e+00   7.4893530e-01
  -3.1000000e+00  -5.7040000e-01   9.9646444e+00   7.4909874e-01
  -3.1000000e+00  -5.4560000e-01   9.9650148e+00   7.4925716e-01
  -3.1000000e+00  -5.2080000e-01   9.9653885e+00   7.4941044e-01
  -3.1000000e+00  -4.9600000e-01   9.9657657e+00   7.4955850e-01
  -3.1000000e+00  -4.7120000e-01   9.9661460e+00   7.4970123e-01
  -3.1000000e+00  -4.4640000e-01   9.9665295e+00   7.4983854e-01
  -3.1000000e+00  -4.2160000e-01   9.9669160e+00   7.4997035e-01
  -3.1000000e+00  -3.9680000e-01   9.9673054e+00   7.5009655e-01
  -3.1000000e+00  -3.7200000e-01   9.9676975e+00   7.5021708e-01
  -3.1000000e+00  -3.4720000e-01   9.9680923e+00   7.5033184e-01
  -3.1000000e+00  -3.2240000e-01   9.9684897e+00   7.5044077e-01
  -3.1000000e+00  -2.9760000e-01   9.9688894e+00   7.5054378e-01
  -3.1000000e+00  -2.7280000e-01   9.9692914e+00   7.5064080e-01
  -3.1000000e+00  -2.4800000e-01   9.9696955e+00   7.5073178e-01
  -3.1000000e+00  -2.2320000e-01   9.9701016e+00   7.5081664e-01
  -3.1000000e+00  -1.9840000e-01   9.9705096e+00   7.5089532e-01
  -3.1000000e+00  -1.7360000e-01   9.9709193e+00   7.5096778e-01
  -3.1000000e+00  -1.4880000e-01   9.9713306e+00   7.5103396e-01
  -3.1000000e+00  -1.2400000e-01   9.9717433e+00   7.5109382e-01
  -3.1000000e+00  -9.9200000e-02   9.9721573e+00   7.5114731e-01
  -3.1000000e+00  -7.4400000e-02   9.9725724e+00   7.5119439e-01
  -3.1000000e+00  -4.9600000e-02   9.9729886e+00   7.5123505e-01
  -3.1000000e+00  -2.4800000e-02   9.9734055e+00   7.5126924e-01
  -3.1000000e+00   4.4408921e-16   9.9738232e+00   7.5129694e-01
  -3.1000000e+00   2.4800000e-02   9.9742414e+00   7.5131814e-01
  -3.1000000e+00   4.9600000e-02   9.9746599e+00   7.5133282e-01
  -3.1000000e+00   7.4400000e-02   9.9750788e+00   7.5134097e-01
  -3.1000000e+00   9.9200000e-02   9.9754977e+00   7.5134260e-01
  -3.1000000e+00   1.2400000e-01   9.9759165e+00   7.5133768e-01
