 5.64859140e-02 1.36619374e-02 7.12024622e-03 9.46751600e-04 3.79434119e-04 2.49516728e+00
 4.04964838e-02 1.77022445e-02 8.44506033e-03 7.81438175e-04 3.16352604e-04 2.47014934e+00
 2.71448893e-02 2.43561958e-02 1.00656505e-02 6.27274767e-04 2.57446303e-04 2.43652661e+00
 1.64668374e-02 3.65533373e-02 1.17029372e-02 4.92555319e-04 2.06621040e-04 2.38385848e+00
 8.49090191e-03 6.24985092e-02 1.18385941e-02 3.99204620e-04 1.77352736e-04 2.25090759e+00
 3.23849470e-03 2.27255750e-01 1.01297183e-02 2.13300554e-04 1.42107999e-04 1.50097500e+00
 7.23847302e-04 2.27255750e-01 3.78084236e-03 3.49137407e-04 2.32607077e-04 1.50097500e+00
 9.50369583e-04 7.84355006e-02 1.94383223e-02 2.90409775e-04 1.45746952e-04 1.99256157e+00
 3.91048970e-03 4.32424052e-02 2.48757299e-02 3.17555907e-04 1.35376314e-04 2.34572724e+00
 9.59261158e-03 2.58893123e-02 2.01062782e-02 4.22652008e-04 1.71851882e-04 2.45939703e+00
 1.79809959e-02 1.66076461e-02 1.42671871e-02 5.82127429e-04 2.29655835e-04 2.53478178e+00
 2.90522012e-02 1.16035978e-02 1.02515071e-02 7.70128430e-04 2.97728919e-04 2.58667660e+00
 4.27751880e-02 8.71794807e-03 7.70426246e-03 9.73472192e-04 3.71292955e-04 2.62184396e+00
 5.91114536e-02 6.90659889e-03 6.03762606e-03 1.18709504e-03 4.48136171e-04 2.64896056e+00
 7.80151956e-02 5.67292209e-03 4.88231738e-03 1.40902057e-03 5.27273232e-04 2.67227783e+00
 9.94334997e-02 4.77044405e-03 4.03288695e-03 1.63926020e-03 6.08365551e-04 2.69453160e+00
 1.23306549e-01 4.06928343e-03 3.37484804e-03 1.87934271e-03 6.91429289e-04 2.71805481e+00
 1.49567848e-01 3.49684105e-03 2.84236980e-03 2.13186126e-03 7.76672926e-04 2.74486362e+00
 1.78144468e-01 3.01021156e-03 2.39607966e-03 2.40032542e-03 8.64400163e-04 2.77686831e+00
 2.08957289e-01 2.58250049e-03 2.01132312e-03 2.68925528e-03 9.54948632e-04 2.81612559e+00
 2.41921260e-01 2.19547257e-03 1.67165386e-03 3.00453397e-03 1.04865003e-03 2.86514459e+00
 2.76945659e-01 1.83502640e-03 1.36485662e-03 3.35413934e-03 1.14580474e-03 2.92732194e+00
 3.13934352e-01 1.48744823e-03 1.07989851e-03 3.74957120e-03 1.24666789e-03 3.00767447e+00
 3.52786052e-01 1.13413164e-03 8.03157176e-04 4.20875227e-03 1.35144670e-03 3.11425694e+00
 3.93394585e-01 7.38353251e-04 5.09719375e-04 4.76246578e-03 1.46031028e-03 3.26126977e+00
 4.35649143e-01 1.90766345e-04 1.28311315e-04 5.47058055e-03 1.57341549e-03 3.47688236e+00
 4.79434545e-01 -1.16212487e-03 -7.61204324e-04 6.47116217e-03 1.69095420e-03 3.82692929e+00
 5.24631500e-01 -1.73225915e-03 -1.10443003e-03 8.17907602e-03 1.81323112e-03 4.51077413e+00
 5.71116865e-01 -1.64085070e-03 -1.01772965e-03 1.11459417e-02 1.94078734e-03 5.74300000e+00
 6.18763920e-01 -1.55687759e-03 -9.38718159e-04 1.19144136e-02 2.07459752e-03 5.74300000e+00
 6.67442644e-01 -1.47884516e-03 -8.65844796e-04 1.27287612e-02 2.21639582e-03 5.74300000e+00
 7.17020002e-01 -1.40515054e-03 -7.97466297e-04 1.36066094e-02 2.36925116e-03 5.74300000e+00
 7.67360254e-01 -1.33388033e-03 -7.31682586e-04 1.45796709e-02 2.53868552e-03 5.74300000e+00
 8.18325273e-01 -1.26241792e-03 -6.66024696e-04 1.57079957e-02 2.73515510e-03 5.74300000e+00
 8.69774888e-01 -1.18649095e-03 -5.96718308e-04 1.71179053e-02 2.98065563e-03 5.74300000e+00
 9.21567243e-01 -1.09714497e-03 -5.16437437e-04 4.49802226e-03 3.33186834e-03 1.35000000e+00
 9.73559187e-01 6.04495449e-03 2.52258417e-03 5.22681590e-03 3.81821633e-03 1.36891560e+00
