#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.88559  0.003177  0.001998  0.002044    1.5900    1.6952  0.00157  0.00281  0.00235
   0.00840  0.99168  0.00242  0.89949  0.002930  0.001879  0.002250    1.5598    1.7061  0.00152  0.00264  0.00233
   0.01982  0.98037  0.00398  0.91784  0.002641  0.001733  0.002535    1.5239    1.7196  0.00146  0.00242  0.00230
   0.03304  0.96727  0.00576  0.93401  0.002413  0.001610  0.002788    1.4983    1.7298  0.00140  0.00225  0.00227
   0.04772  0.95272  0.00771  0.94825  0.002225  0.001504  0.003015    1.4794    1.7378  0.00135  0.00211  0.00223
   0.06337  0.93720  0.00974  0.96054  0.002070  0.001412  0.003215    1.4657    1.7439  0.00130  0.00199  0.00218
   0.07959  0.92112  0.01182  0.97116  0.001938  0.001331  0.003392    1.4555    1.7487  0.00126  0.00188  0.00213
   0.09610  0.90474  0.01389  0.98040  0.001823  0.001259  0.003551    1.4481    1.7525  0.00121  0.00179  0.00208
   0.11275  0.88821  0.01594  0.98855  0.001721  0.001193  0.003694    1.4428    1.7554  0.00117  0.00170  0.00202
   0.12949  0.87160  0.01796  0.99580  0.001629  0.001132  0.003823    1.4396    1.7575  0.00112  0.00162  0.00196
   0.14626  0.85494  0.01994  1.00232  0.001545  0.001074  0.003935    1.4386    1.7588  0.00108  0.00155  0.00190
   0.16305  0.83827  0.02189  1.00822  0.001469  0.001020  0.004026    1.4406    1.7590  0.00104  0.00148  0.00184
   0.17984  0.82158  0.02381  1.01356  0.001401  0.000969  0.004085    1.4469    1.7575  0.00100  0.00142  0.00177
   0.19665  0.80488  0.02569  1.01840  0.001343  0.000920  0.004097    1.4598    1.7535  0.00095  0.00137  0.00170
   0.21346  0.78817  0.02753  1.02277  0.001296  0.000874  0.004031    1.4838    1.7457  0.00091  0.00133  0.00163
   0.23027  0.77146  0.02934  1.02669  0.001269  0.000831  0.003837    1.5271    1.7314  0.00088  0.00130  0.00156
   0.24707  0.75475  0.03111  1.03037  0.001271  0.000792  0.003442    1.6056    1.7069  0.00084  0.00131  0.00148
   0.26388  0.73803  0.03284  1.03455  0.001323  0.000756  0.002762    1.7513    1.6671  0.00081  0.00137  0.00139
   0.28068  0.72132  0.03453  1.04147  0.001455  0.000719  0.001802    2.0241    1.6097  0.00078  0.00152  0.00131
   0.29748  0.70460  0.03619  1.05452  0.001676  0.000672  0.000849    2.4925    1.5489  0.00075  0.00177  0.00122
   0.31427  0.68789  0.03781  1.07035  0.001898  0.000622  0.000333    3.0513    1.5153  0.00071  0.00203  0.00116
   0.33105  0.67118  0.03938  1.07206  0.001957  0.000615  0.000255    3.1825    1.5394  0.00071  0.00210  0.00117
   0.34783  0.65447  0.04092  1.07437  0.001960  0.000606  0.000230    3.2332    1.5378  0.00070  0.00211  0.00116
   0.36460  0.63777  0.04241  1.07721  0.001936  0.000596  0.000227    3.2472    1.5374  0.00069  0.00209  0.00115
   0.38135  0.62108  0.04387  1.08036  0.001898  0.000586  0.000236    3.2404    1.5376  0.00068  0.00205  0.00114
   0.39809  0.60440  0.04527  1.08371  0.001850  0.000574  0.000252    3.2211    1.5382  0.00067  0.00201  0.00112
   0.41482  0.58772  0.04663  1.08723  0.001799  0.000563  0.000275    3.1947    1.5390  0.00067  0.00196  0.00111
   0.43154  0.57106  0.04794  1.09087  0.001745  0.000551  0.000302    3.1643    1.5401  0.00066  0.00190  0.00110
   0.44823  0.55441  0.04920  1.09462  0.001690  0.000539  0.000332    3.1321    1.5412  0.00065  0.00185  0.00109
   0.46491  0.53778  0.05041  1.09847  0.001635  0.000527  0.000365    3.0993    1.5425  0.00064  0.00180  0.00108
   0.48157  0.52116  0.05156  1.10238  0.001581  0.000515  0.000401    3.0669    1.5438  0.00063  0.00174  0.00107
   0.49820  0.50456  0.05265  1.10636  0.001528  0.000503  0.000439    3.0353    1.5452  0.00062  0.00169  0.00105
   0.51481  0.48798  0.05368  1.11038  0.001476  0.000491  0.000479    3.0048    1.5466  0.00061  0.00164  0.00104
   0.53140  0.47143  0.05465  1.11445  0.001425  0.000479  0.000522    2.9755    1.5481  0.00059  0.00159  0.00103
   0.54796  0.45489  0.05555  1.11855  0.001376  0.000467  0.000566    2.9475    1.5495  0.00058  0.00154  0.00101
   0.56448  0.43839  0.05639  1.12267  0.001327  0.000454  0.000613    2.9207    1.5510  0.00057  0.00149  0.00100
   0.58098  0.42191  0.05714  1.12681  0.001280  0.000442  0.000662    2.8951    1.5525  0.00056  0.00144  0.00098
   0.59744  0.40546  0.05782  1.13096  0.001234  0.000430  0.000714    2.8706    1.5539  0.00055  0.00140  0.00097
   0.61386  0.38905  0.05842  1.13510  0.001189  0.000418  0.000768    2.8472    1.5554  0.00054  0.00135  0.00095
   0.63024  0.37268  0.05893  1.13923  0.001145  0.000405  0.000826    2.8249    1.5568  0.00053  0.00130  0.00093
   0.64657  0.35635  0.05935  1.14335  0.001102  0.000393  0.000886    2.8034    1.5583  0.00051  0.00126  0.00092
