#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.96994  0.008429  0.004754  0.002829    1.7730    1.6817  0.00447  0.00818  0.00729
   0.00840  0.99168  0.00242  0.97274  0.008433  0.004690  0.002741    1.7982    1.6762  0.00444  0.00820  0.00724
   0.01982  0.98037  0.00398  0.97893  0.008323  0.004562  0.002681    1.8245    1.6711  0.00437  0.00815  0.00715
   0.03304  0.96727  0.00576  0.98566  0.008254  0.004426  0.002566    1.8651    1.6632  0.00430  0.00814  0.00705
   0.04772  0.95272  0.00771  0.99290  0.008239  0.004282  0.002474    1.9239    1.6522  0.00422  0.00818  0.00693
   0.06337  0.93720  0.00974  1.00052  0.008301  0.004136  0.002323    2.0069    1.6377  0.00414  0.00831  0.00678
   0.07959  0.92112  0.01182  1.00873  0.008451  0.003983  0.002097    2.1215    1.6197  0.00405  0.00852  0.00662
   0.09610  0.90474  0.01389  1.01763  0.008696  0.003824  0.001797    2.2742    1.5979  0.00396  0.00885  0.00644
   0.11275  0.88821  0.01594  1.02817  0.009040  0.003643  0.001423    2.4816    1.5738  0.00385  0.00929  0.00623
   0.12949  0.87160  0.01796  1.04122  0.009474  0.003427  0.000989    2.7643    1.5493  0.00372  0.00986  0.00599
   0.14626  0.85494  0.01994  1.05749  0.009976  0.003168  0.000526    3.1488    1.5281  0.00354  0.01055  0.00573
   0.16305  0.83827  0.02189  1.07728  0.010503  0.002864  0.000097    3.6673    1.5151  0.00332  0.01131  0.00542
   0.17984  0.82158  0.02381  1.10073  0.010979  0.002516 -0.000165    4.3629    1.5194  0.00305  0.01208  0.00510
   0.19665  0.80488  0.02569  1.11959  0.011328  0.002247 -0.000343    5.0406    1.5294  0.00282  0.01268  0.00482
   0.21346  0.78817  0.02753  1.12166  0.011536  0.002220 -0.000352    5.1958    1.5301  0.00279  0.01294  0.00479
   0.23027  0.77146  0.02934  1.12369  0.011598  0.002194 -0.000358    5.2868    1.5305  0.00277  0.01303  0.00476
   0.24707  0.75475  0.03111  1.12569  0.011559  0.002168 -0.000363    5.3320    1.5307  0.00275  0.01301  0.00473
   0.26388  0.73803  0.03284  1.12769  0.011443  0.002142 -0.000368    5.3419    1.5308  0.00272  0.01290  0.00470
   0.28068  0.72132  0.03453  1.12972  0.011267  0.002117 -0.000373    5.3236    1.5307  0.00270  0.01273  0.00467
   0.29748  0.70460  0.03619  1.13180  0.011044  0.002091 -0.000378    5.2823    1.5305  0.00268  0.01250  0.00464
   0.31427  0.68789  0.03781  1.13394  0.010782  0.002065 -0.000383    5.2221    1.5302  0.00265  0.01223  0.00461
   0.33105  0.67118  0.03938  1.13616  0.010490  0.002038 -0.000387    5.1464    1.5298  0.00263  0.01192  0.00457
   0.34783  0.65447  0.04092  1.13849  0.010174  0.002012 -0.000390    5.0581    1.5295  0.00261  0.01158  0.00454
   0.36460  0.63777  0.04241  1.14093  0.009840  0.001984 -0.000391    4.9597    1.5291  0.00258  0.01123  0.00451
   0.38135  0.62108  0.04387  1.14351  0.009493  0.001956 -0.000390    4.8536    1.5288  0.00256  0.01085  0.00447
   0.39809  0.60440  0.04527  1.14625  0.009136  0.001927 -0.000384    4.7418    1.5285  0.00253  0.01047  0.00444
   0.41482  0.58772  0.04663  1.14915  0.008775  0.001897 -0.000372    4.6261    1.5282  0.00250  0.01008  0.00440
   0.43154  0.57106  0.04794  1.15224  0.008412  0.001866 -0.000353    4.5082    1.5281  0.00248  0.00969  0.00436
   0.44823  0.55441  0.04920  1.15553  0.008050  0.001834 -0.000325    4.3895    1.5280  0.00245  0.00930  0.00432
   0.46491  0.53778  0.05041  1.15903  0.007693  0.001801 -0.000286    4.2711    1.5280  0.00242  0.00892  0.00429
   0.48157  0.52116  0.05156  1.16273  0.007342  0.001767 -0.000234    4.1540    1.5280  0.00239  0.00854  0.00425
   0.49820  0.50456  0.05265  1.16664  0.007000  0.001733 -0.000169    4.0394    1.5281  0.00236  0.00817  0.00420
   0.51481  0.48798  0.05368  1.17079  0.006668  0.001697 -0.000088    3.9287    1.5283  0.00233  0.00781  0.00416
   0.53140  0.47143  0.05465  1.17519  0.006348  0.001660  0.000008    3.8229    1.5287  0.00229  0.00746  0.00412
   0.54796  0.45489  0.05555  1.17985  0.006041  0.001623  0.000119    3.7229    1.5293  0.00226  0.00713  0.00408
   0.56448  0.43839  0.05639  1.18477  0.005747  0.001584  0.000245    3.6293    1.5301  0.00222  0.00681  0.00403
   0.58098  0.42191  0.05714  1.18995  0.005468  0.001544  0.000386    3.5424    1.5312  0.00219  0.00651  0.00398
   0.59744  0.40546  0.05782  1.19537  0.005203  0.001503  0.000540    3.4621    1.5324  0.00215  0.00622  0.00393
   0.61386  0.38905  0.05842  1.20103  0.004952  0.001461  0.000707    3.3883    1.5339  0.00211  0.00595  0.00388
   0.63024  0.37268  0.05893  1.20690  0.004713  0.001419  0.000885    3.3208    1.5354  0.00207  0.00569  0.00383
   0.64657  0.35635  0.05935  1.21297  0.004487  0.001377  0.001075    3.2591    1.5370  0.00203  0.00544  0.00378
   0.66286  0.34007  0.05967  1.21922  0.004272  0.001334  0.001277    3.2029    1.5388  0.00198  0.00521  0.00372
   0.67910  0.32383  0.05989  1.22564  0.004068  0.001291  0.001489    3.1515    1.5405  0.00194  0.00499  0.00366
   0.69527  0.30766  0.06000  1.23223  0.003872  0.001247  0.001713    3.1047    1.5423  0.00189  0.00477  0.00360
   0.71139  0.29154  0.06000  1.23896  0.003686  0.001204  0.001949    3.0619    1.5440  0.00185  0.00457  0.00353
   0.72743  0.27550  0.05988  1.24584  0.003506  0.001160  0.002199    3.0228    1.5458  0.00180  0.00437  0.00347
   0.74340  0.25953  0.05963  1.25287  0.003333  0.001116  0.002463    2.9869    1.5475  0.00175  0.00418  0.00340
   0.75928  0.24366  0.05924  1.26004  0.003166  0.001072  0.002745    2.9539    1.5492  0.00170  0.00399  0.00332
   0.77506  0.22788  0.05871  1.26736  0.003004  0.001028  0.003045    2.9236    1.5508  0.00165  0.00381  0.00324
   0.79074  0.21222  0.05803  1.27484  0.002846  0.000983  0.003368    2.8956    1.5524  0.00160  0.00363  0.00316
   0.80628  0.19670  0.05718  1.28249  0.002692  0.000938  0.003717    2.8697    1.5540  0.00154  0.00345  0.00307
   0.82167  0.18135  0.05616  1.29032  0.002541  0.000893  0.004098    2.8456    1.5555  0.00149  0.00328  0.00298
   0.83688  0.16619  0.05497  1.29833  0.002392  0.000847  0.004516    2.8232    1.5569  0.00143  0.00311  0.00289
   0.85186  0.15127  0.05358  1.30656  0.002245  0.000801  0.004980    2.8023    1.5583  0.00137  0.00293  0.00279
   0.86655  0.13666  0.05200  1.31499  0.002101  0.000755  0.005499    2.7825    1.5597  0.00131  0.00276  0.00268
   0.88087  0.12246  0.05022  1.32362  0.001958  0.000708  0.006087    2.7637    1.5611  0.00124  0.00259  0.00256
   0.89470  0.10877  0.04824  1.33242  0.001816  0.000662  0.006759    2.7456    1.5624  0.00117  0.00242  0.00245
   0.90789  0.09575  0.04609  1.34132  0.001678  0.000615  0.007532    2.7279    1.5637  0.00111  0.00225  0.00232
   0.92028  0.08358  0.04381  1.35018  0.001543  0.000569  0.008426    2.7103    1.5651  0.00104  0.00208  0.00219
   0.93169  0.07242  0.04142  1.35882  0.001414  0.000525  0.009460    2.6924    1.5666  0.00097  0.00192  0.00206
   0.94200  0.06239  0.03900  1.36702  0.001292  0.000483  0.010652    2.6741    1.5681  0.00090  0.00177  0.00194
   0.95118  0.05354  0.03659  1.37452  0.001178  0.000444  0.012018    2.6550    1.5697  0.00084  0.00162  0.00181
   0.95926  0.04581  0.03424  1.38110  0.001073  0.000407  0.013576    2.6352    1.5715  0.00078  0.00148  0.00169
   0.96635  0.03910  0.03196  1.38653  0.000976  0.000373  0.015346    2.6145    1.5733  0.00072  0.00135  0.00157
   0.97255  0.03329  0.02976  1.39057  0.000888  0.000342  0.017354    2.5928    1.5754  0.00066  0.00123  0.00145
   0.97802  0.02826  0.02764  1.39296  0.000806  0.000314  0.019630    2.5703    1.5776  0.00061  0.00112  0.00134
   0.98286  0.02387  0.02560  1.39333  0.000732  0.000287  0.022213    2.5468    1.5799  0.00056  0.00102  0.00123
   0.98718  0.02003  0.02361  1.39122  0.000663  0.000263  0.025145    2.5223    1.5825  0.00051  0.00092  0.00112
   0.99107  0.01666  0.02167  1.38598  0.000599  0.000240  0.028468    2.4968    1.5852  0.00046  0.00083  0.00101
   0.99460  0.01369  0.01977  1.37673  0.000541  0.000219  0.032218    2.4705    1.5882  0.00042  0.00074  0.00091
